trade_date,open,high,low,close,adj_close,volume
2021-12-30,179.47,180.57,178.09,178.2,178.2,59773014
2021-12-31,178.09,179.23,177.26,177.57,177.57,64062300
2022-01-03,177.83,182.88,177.71,182.01,182.01,104701220
2022-01-04,182.63,182.94,179.12,179.7,179.7,99310438
2022-01-05,179.61,180.17,174.64,174.92,174.92,94537602
2022-01-06,172.7,175.3,171.64,172.0,172.0,96904000
2022-01-07,172.89,174.14,171.03,172.17,172.17,86709147
2022-01-10,169.08,172.5,168.17,172.19,172.19,106765600
2022-01-11,172.32,175.18,170.82,175.08,175.08,76138312
2022-01-12,176.12,177.18,174.82,175.53,175.53,74805200
2022-01-13,175.78,176.62,171.79,172.19,172.19,84505800
2022-01-14,171.34,173.78,171.09,173.07,173.07,80440800
2022-01-18,171.51,172.54,169.41,169.8,169.8,91168729
2022-01-19,170.0,171.08,165.94,166.23,166.23,94815000
2022-01-20,166.98,169.68,164.18,164.51,164.51,91420515
2022-01-21,164.42,166.33,162.3,162.41,162.41,122848900
2022-01-24,160.02,162.3,154.7,161.62,161.62,162706686
2022-01-25,158.98,162.76,157.02,159.78,159.78,115798400
2022-01-26,163.5,164.39,157.82,159.69,159.69,108275308
2022-01-27,162.45,163.84,158.28,159.22,159.22,121954638
2022-01-28,165.71,170.35,162.8,170.33,170.33,179935700
2022-01-31,170.16,175.0,169.51,174.78,174.78,115541600
2022-02-01,174.01,174.84,172.31,174.61,174.61,86213911
2022-02-02,174.75,175.88,173.33,175.84,175.84,84914300
2022-02-03,174.48,176.24,172.12,172.9,172.9,89418100
2022-02-04,171.68,174.1,170.68,172.39,172.39,82465400
2022-02-07,172.86,173.95,170.95,171.66,171.66,77251204
2022-02-08,171.73,175.35,171.43,174.83,174.83,74829217
2022-02-09,176.05,176.65,174.9,176.28,176.28,71285038
2022-02-10,174.14,175.48,171.55,172.12,172.12,90865900
2022-02-11,172.33,173.08,168.04,168.64,168.64,98670700
2022-02-14,167.37,169.58,166.56,168.88,168.88,86185530
2022-02-15,170.97,172.95,170.25,172.79,172.79,64286320
2022-02-16,171.85,173.34,170.05,172.55,172.55,61177400
2022-02-17,171.03,171.91,168.47,168.88,168.88,69589344
2022-02-18,169.82,170.54,166.19,167.3,167.3,82772700
2022-02-22,164.98,166.69,162.15,164.32,164.32,91162800
2022-02-23,165.54,166.15,159.75,160.07,160.07,90009247
2022-02-24,152.58,162.85,152.0,162.74,162.74,141147540
2022-02-25,163.84,165.12,160.87,164.85,164.85,91974222
2022-02-28,163.06,165.42,162.43,165.12,165.12,95056629
2022-03-01,164.7,166.6,161.97,163.2,163.2,83474425
2022-03-02,164.39,167.36,162.95,166.56,166.56,79724800
2022-03-03,168.47,168.91,165.55,166.23,166.23,76678441
2022-03-04,164.49,165.55,162.1,163.17,163.17,83819592
2022-03-07,163.36,165.02,159.04,159.3,159.3,96418845
2022-03-08,158.82,162.88,155.8,157.44,157.44,131148300
2022-03-09,161.48,163.41,159.41,162.95,162.95,91454905
2022-03-10,160.2,160.39,155.98,158.52,158.52,105342033
2022-03-11,158.93,159.28,154.5,154.73,154.73,96970102
2022-03-14,151.45,154.12,150.1,150.62,150.62,108732111
2022-03-15,150.9,155.57,150.38,155.09,155.09,92964302
2022-03-16,157.05,160.0,154.46,159.59,159.59,102300200
2022-03-17,158.61,161.0,157.63,160.62,160.62,75615400
2022-03-18,160.51,164.48,159.76,163.98,163.98,123511700
2022-03-21,163.51,166.35,163.01,165.38,165.38,95811400
2022-03-22,165.51,169.42,164.91,168.82,168.82,81532007
2022-03-23,167.99,172.64,167.65,170.21,170.21,98062700
2022-03-24,171.06,174.14,170.21,174.07,174.07,90131418
2022-03-25,173.88,175.28,172.75,174.72,174.72,80546200
2022-03-28,172.17,175.73,172.0,175.6,175.6,90371916
2022-03-29,176.69,179.01,176.34,178.96,178.96,100589440
2022-03-30,178.55,179.61,176.7,177.77,177.77,92633200
2022-03-31,177.84,178.03,174.4,174.61,174.61,103049300
2022-04-01,174.03,174.88,171.94,174.31,174.31,78751328
2022-04-04,174.57,178.49,174.44,178.44,178.44,76545983
2022-04-05,177.5,178.3,174.42,175.06,175.06,73401800
2022-04-06,172.36,173.63,170.13,171.83,171.83,89058800
2022-04-07,171.16,173.36,169.85,172.14,172.14,77594700
2022-04-08,171.78,171.78,169.2,170.09,170.09,76575508
2022-04-11,168.71,169.03,165.5,165.75,165.75,72246706
2022-04-12,168.02,169.87,166.64,167.66,167.66,79265200
2022-04-13,167.39,171.04,166.77,170.4,170.4,70618925
2022-04-14,170.62,171.27,165.04,165.29,165.29,75329400
2022-04-18,163.92,166.6,163.57,165.07,165.07,69023941
2022-04-19,165.02,167.82,163.91,167.4,167.4,67723833
2022-04-20,168.76,168.88,166.1,167.23,167.23,67929814
2022-04-21,168.91,171.53,165.91,166.42,166.42,87227800
2022-04-22,166.46,167.87,161.5,161.79,161.79,84882424
2022-04-25,161.12,163.17,158.46,162.88,162.88,96046400
2022-04-26,162.25,162.34,156.72,156.8,156.8,95623240
2022-04-27,155.91,159.79,155.38,156.57,156.57,88063200
2022-04-28,159.25,164.52,158.93,163.64,163.64,130216800
2022-04-29,161.84,166.2,157.25,157.65,157.65,131747600
2022-05-02,156.71,158.23,153.27,157.96,157.96,123055300
2022-05-03,158.15,160.71,156.32,159.48,159.48,88966526
2022-05-04,159.67,166.48,159.26,166.02,166.02,108256503
2022-05-05,163.85,164.08,154.95,156.77,156.77,130525300
2022-05-06,156.01,159.44,154.18,157.28,157.28,116124647
2022-05-09,154.93,155.83,151.49,152.06,152.06,131577921
2022-05-10,155.52,156.74,152.93,154.51,154.51,115366736
2022-05-11,153.5,155.45,145.81,146.5,146.5,142689825
2022-05-12,142.77,146.2,138.8,142.56,142.56,182602041
2022-05-13,144.59,148.1,143.11,147.11,147.11,113990900
2022-05-16,145.55,147.52,144.18,145.54,145.54,86643800
2022-05-17,148.86,149.77,146.68,149.24,149.24,78336300
2022-05-18,146.85,147.36,139.9,140.82,140.82,109742900
2022-05-19,139.88,141.66,136.6,137.35,137.35,136095640
2022-05-20,139.09,140.7,132.61,137.59,137.59,137426125
2022-05-23,137.79,143.26,137.65,143.11,143.11,117726300
2022-05-24,140.81,141.97,137.33,140.36,140.36,104132746
2022-05-25,138.43,141.79,138.34,140.52,140.52,92482700
2022-05-26,137.39,144.34,137.14,143.78,143.78,90601548
2022-05-27,145.39,149.68,145.26,149.64,149.64,90978503
2022-05-31,149.07,150.66,146.84,148.84,148.84,103718416
2022-06-01,149.9,151.74,147.68,148.71,148.71,74286635
2022-06-02,147.83,151.27,146.86,151.21,151.21,72348100
2022-06-03,146.9,147.97,144.46,145.38,145.38,88570300
2022-06-06,147.03,148.57,144.9,146.14,146.14,71598400
2022-06-07,144.35,149.0,144.1,148.71,148.71,67808200
2022-06-08,148.58,149.87,147.46,147.96,147.96,53950201
2022-06-09,147.08,147.95,142.53,142.64,142.64,69473000
2022-06-10,140.28,140.76,137.06,137.13,137.13,91566637
2022-06-13,132.87,135.2,131.44,131.88,131.88,122207100
2022-06-14,133.13,133.89,131.48,132.76,132.76,84784326
2022-06-15,134.29,137.34,132.16,135.43,135.43,91533000
2022-06-16,132.08,132.39,129.04,130.06,130.06,108123900
2022-06-17,130.07,133.08,129.81,131.56,131.56,134520300
2022-06-21,133.42,137.06,133.32,135.87,135.87,81000500
2022-06-22,134.79,137.76,133.91,135.35,135.35,73409234
2022-06-23,136.82,138.59,135.63,138.27,138.27,72433800
2022-06-24,139.9,141.91,139.77,141.66,141.66,89116837
2022-06-27,142.7,143.49,140.97,141.66,141.66,70207908
2022-06-28,142.13,143.42,137.32,137.44,137.44,67315328
2022-06-29,137.46,140.67,136.67,139.23,139.23,66242411
2022-06-30,137.25,138.37,133.77,136.72,136.72,98964500
2022-07-01,136.04,139.04,135.66,138.93,138.93,71051600
2022-07-05,137.77,141.61,136.93,141.56,141.56,73429641
2022-07-06,141.35,144.12,141.08,142.92,142.92,74064300
2022-07-07,143.29,146.55,143.28,146.35,146.35,66253709
2022-07-08,145.26,147.55,145.0,147.04,147.04,64547800
2022-07-11,145.67,146.64,143.78,144.87,144.87,63305113
2022-07-12,145.76,148.45,145.05,145.86,145.86,77588800
2022-07-13,142.99,146.45,142.12,145.49,145.49,71185600
2022-07-14,144.08,148.95,143.25,148.47,148.47,78140744
2022-07-15,149.78,150.86,148.2,150.17,150.17,76259931
2022-07-18,150.74,151.57,146.7,147.07,147.07,81420900
2022-07-19,147.92,151.23,146.91,151.0,151.0,82982400
2022-07-20,151.12,153.72,150.37,153.04,153.04,64823413
2022-07-21,154.5,155.57,151.94,155.35,155.35,65086636
2022-07-22,155.39,156.28,153.41,154.09,154.09,66675408
2022-07-25,154.01,155.04,152.28,152.95,152.95,53623945
2022-07-26,152.26,153.09,150.8,151.6,151.6,55138700
2022-07-27,152.58,157.33,152.16,156.79,156.79,78620700
2022-07-28,156.98,157.64,154.41,157.35,157.35,81378731
2022-07-29,161.24,163.63,159.5,162.51,162.51,101786900
2022-08-01,161.01,163.59,160.89,161.51,161.51,67829400
2022-08-02,160.1,162.41,159.63,160.01,160.01,59907025
2022-08-03,160.84,166.59,160.75,166.13,166.13,82507500
2022-08-04,166.01,167.19,164.43,165.81,165.81,55474144
2022-08-05,163.21,165.85,163.0,165.35,165.35,56697000
2022-08-08,166.37,167.81,164.2,164.87,164.87,60362338
2022-08-09,164.02,165.82,163.25,164.92,164.92,63135503
2022-08-10,167.68,169.34,166.9,169.24,169.24,70170540
2022-08-11,170.06,170.99,168.19,168.49,168.49,57149200
2022-08-12,169.82,172.17,169.4,172.1,172.1,68039400
2022-08-15,171.52,173.39,171.35,173.19,173.19,54091700
2022-08-16,172.78,173.71,171.66,173.03,173.03,56377100
2022-08-17,172.77,176.15,172.57,174.55,174.55,79542037
2022-08-18,173.75,174.9,173.12,174.15,174.15,62290100
2022-08-19,173.03,173.74,171.31,171.52,171.52,70346300
2022-08-22,169.69,169.86,167.14,167.57,167.57,69026809
2022-08-23,167.08,168.71,166.65,167.23,167.23,54147100
2022-08-24,167.32,168.11,166.25,167.53,167.53,53841524
2022-08-25,168.78,170.14,168.35,170.03,170.03,51218209
2022-08-26,170.57,171.05,163.56,163.62,163.62,78961000
2022-08-29,161.15,162.9,159.82,161.38,161.38,73314000
2022-08-30,162.13,162.56,157.72,158.91,158.91,77906200
2022-08-31,160.31,160.58,157.14,157.22,157.22,87991100
2022-09-01,156.64,158.42,154.67,157.96,157.96,74229900
2022-09-02,159.75,160.36,154.97,155.81,155.81,76957800
2022-09-06,156.47,157.09,153.69,154.53,154.53,73714843
2022-09-07,154.82,156.67,153.61,155.96,155.96,87449600
2022-09-08,154.64,156.36,152.68,154.46,154.46,84923847
2022-09-09,155.47,157.82,154.75,157.37,157.37,68081006
2022-09-12,159.59,164.26,159.3,163.43,163.43,104956000
2022-09-13,159.9,160.54,153.37,153.84,153.84,122656614
2022-09-14,154.79,157.1,153.61,155.31,155.31,87965409
2022-09-15,154.65,155.24,151.38,152.37,152.37,90481110
2022-09-16,151.21,151.35,148.37,150.7,150.7,162278841
2022-09-19,149.31,154.56,149.1,154.48,154.48,81474246
2022-09-20,153.4,158.08,153.08,156.9,156.9,107689800
2022-09-21,157.34,158.74,153.6,153.72,153.72,101696800
2022-09-22,152.38,154.47,150.91,152.74,152.74,86652542
2022-09-23,151.19,151.47,148.56,150.43,150.43,96029909
2022-09-26,149.66,153.77,149.64,150.77,150.77,93339409
2022-09-27,152.74,154.72,149.95,151.76,151.76,84442741
2022-09-28,147.64,150.64,144.84,149.84,149.84,146691400
2022-09-29,146.1,146.72,140.68,142.48,142.48,128138237
2022-09-30,141.28,143.1,138.0,138.2,138.2,124925300
2022-10-03,138.21,143.07,137.69,142.45,142.45,114311700
2022-10-04,145.03,146.22,144.26,146.1,146.1,87830100
2022-10-05,144.07,147.38,143.01,146.4,146.4,79471000
2022-10-06,145.81,147.54,145.22,145.43,145.43,68402200
2022-10-07,142.54,143.1,139.45,140.09,140.09,85925600
2022-10-10,140.42,141.89,138.57,140.42,140.42,74899002
2022-10-11,139.9,141.35,138.22,138.98,138.98,77033700
2022-10-12,139.13,140.36,138.16,138.34,138.34,70433744
2022-10-13,134.99,143.59,134.37,142.99,142.99,113224000
2022-10-14,144.31,144.52,138.19,138.38,138.38,88598000
2022-10-17,141.07,142.9,140.27,142.41,142.41,85250939
2022-10-18,145.49,146.7,140.61,143.75,143.75,99136610
2022-10-19,141.69,144.95,141.5,143.86,143.86,61758340
2022-10-20,143.02,145.89,142.65,143.39,143.39,64522000
2022-10-21,142.87,147.85,142.65,147.27,147.27,86548609
2022-10-24,147.19,150.23,146.0,149.45,149.45,75981918
2022-10-25,150.09,152.49,149.36,152.34,152.34,74732300
2022-10-26,150.96,151.99,148.04,149.35,149.35,88436172
2022-10-27,148.07,149.05,144.13,144.8,144.8,109180200
2022-10-28,148.2,157.5,147.82,155.74,155.74,164762400
2022-10-31,153.16,154.24,151.92,153.34,153.34,97943200
2022-11-01,155.08,155.45,149.13,150.65,150.65,80379345
2022-11-02,148.95,152.17,145.0,145.03,145.03,93604623
2022-11-03,142.06,142.8,138.75,138.88,138.88,97918516
2022-11-04,142.09,142.67,134.38,138.38,138.38,140814800
2022-11-07,137.11,139.15,135.67,138.92,138.92,83374628
2022-11-08,140.41,141.43,137.49,139.5,139.5,89908500
2022-11-09,138.5,138.55,134.59,134.87,134.87,74917800
2022-11-10,141.24,146.87,139.5,146.87,146.87,118854028
2022-11-11,145.82,150.01,144.37,149.7,149.7,93979700
2022-11-14,148.97,150.28,147.43,148.28,148.28,73374114
2022-11-15,152.22,153.59,148.56,150.04,150.04,89868332
2022-11-16,149.13,149.87,147.29,148.79,148.79,64218300
2022-11-17,146.43,151.48,146.15,150.72,150.72,80389400
2022-11-18,152.31,152.7,149.97,151.29,151.29,74829600
2022-11-21,150.16,150.37,147.72,148.01,148.01,58724100
2022-11-22,148.13,150.42,146.93,150.18,150.18,51804132
2022-11-23,149.45,151.83,149.34,151.07,151.07,58301400
2022-11-25,148.31,148.88,147.12,148.11,148.11,35195900
2022-11-28,145.14,146.64,143.38,144.22,144.22,69346522
2022-11-29,144.29,144.81,140.35,141.17,141.17,83763803
2022-11-30,141.4,148.72,140.55,148.03,148.03,111380900
2022-12-01,148.21,149.13,146.61,148.31,148.31,71250416
2022-12-02,145.96,148.0,145.65,147.81,147.81,65447446
2022-12-05,147.77,150.92,145.77,146.63,146.63,68826442
2022-12-06,147.07,147.3,141.92,142.91,142.91,64727200
2022-12-07,142.19,143.37,140.0,140.94,140.94,69721100
2022-12-08,142.36,143.52,141.1,142.65,142.65,62128338
2022-12-09,142.34,145.57,140.9,142.16,142.16,76097011
2022-12-12,142.7,144.5,141.06,144.49,144.49,70462700
2022-12-13,149.5,149.97,144.24,145.47,145.47,93886200
2022-12-14,145.35,146.66,141.16,143.21,143.21,82291200
2022-12-15,141.11,141.8,136.03,136.5,136.5,98931907
2022-12-16,136.69,137.65,133.73,134.51,134.51,160156900
2022-12-19,135.11,135.2,131.32,132.37,132.37,79592614
2022-12-20,131.39,133.25,129.89,132.3,132.3,77432819
2022-12-21,132.98,136.81,132.75,135.45,135.45,85928000
2022-12-22,134.35,134.56,130.3,132.23,132.23,77852108
2022-12-23,130.92,132.42,129.64,131.86,131.86,63814900
2022-12-27,131.38,131.41,128.72,130.03,130.03,69007830
2022-12-28,129.67,131.03,125.87,126.04,126.04,85438400
2022-12-29,127.99,130.48,127.73,129.61,129.61,75703710
2022-12-30,128.41,129.95,127.43,129.93,129.93,77034209
2023-01-03,130.28,130.9,124.17,125.07,125.07,112117500
2023-01-04,126.89,128.66,125.08,126.36,126.36,89113633
2023-01-05,127.13,127.77,124.76,125.02,125.02,80962708
2023-01-06,126.01,130.29,124.89,129.62,129.62,87754715
2023-01-09,130.47,133.41,129.89,130.15,130.15,70790813
2023-01-10,130.26,131.26,128.12,130.73,130.73,63896200
2023-01-11,131.25,133.51,130.46,133.49,133.49,69458949
2023-01-12,133.88,134.26,131.44,133.41,133.41,71379648
2023-01-13,132.03,134.92,131.66,134.76,134.76,57809719
2023-01-17,134.83,137.29,134.13,135.94,135.94,63646627
2023-01-18,136.82,138.61,135.03,135.21,135.21,69672800
2023-01-19,134.08,136.25,133.77,135.27,135.27,58280413
2023-01-20,135.28,138.02,134.22,137.87,137.87,80223626
2023-01-23,138.12,143.32,137.9,141.11,141.11,81760313
